UNIQUE_EVENT,SCIENTIFIC_NAME,n_JUV,n_AD,n_TOTAL
HS201267-GS06,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-GS06,ONCORHYNCHUS KETA,0,0,0
HS201267-GS06,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-GS06,ONCORHYNCHUS MYKISS,0,0,0
HS201267-GS06,ONCORHYNCHUS NERKA,0,0,0
HS201267-GS06,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS201267-IVI01,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-IVI01,ONCORHYNCHUS KETA,0,0,0
HS201267-IVI01,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-IVI01,ONCORHYNCHUS MYKISS,0,0,0
HS201267-IVI01,ONCORHYNCHUS NERKA,0,0,0
HS201267-IVI01,ONCORHYNCHUS TSHAWYTSCHA,5,0,5
HS201267-IVI02,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-IVI02,ONCORHYNCHUS KETA,0,1,1
HS201267-IVI02,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-IVI02,ONCORHYNCHUS MYKISS,0,0,0
HS201267-IVI02,ONCORHYNCHUS NERKA,0,0,0
HS201267-IVI02,ONCORHYNCHUS TSHAWYTSCHA,31,3,34
HS201267-IVI03,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-IVI03,ONCORHYNCHUS KETA,13,0,13
HS201267-IVI03,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-IVI03,ONCORHYNCHUS MYKISS,0,0,0
HS201267-IVI03,ONCORHYNCHUS NERKA,0,0,0
HS201267-IVI03,ONCORHYNCHUS TSHAWYTSCHA,5,0,5
HS201267-IVI04,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-IVI04,ONCORHYNCHUS KETA,0,0,0
HS201267-IVI04,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-IVI04,ONCORHYNCHUS MYKISS,0,0,0
HS201267-IVI04,ONCORHYNCHUS NERKA,0,0,0
HS201267-IVI04,ONCORHYNCHUS TSHAWYTSCHA,19,0,19
HS201267-IVI05,ONCORHYNCHUS GORBUSCHA,3,0,3
HS201267-IVI05,ONCORHYNCHUS KETA,1,0,1
HS201267-IVI05,ONCORHYNCHUS KISUTCH,4,0,4
HS201267-IVI05,ONCORHYNCHUS MYKISS,0,0,0
HS201267-IVI05,ONCORHYNCHUS NERKA,1,0,1
HS201267-IVI05,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS201267-IVI06,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-IVI06,ONCORHYNCHUS KETA,0,0,0
HS201267-IVI06,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-IVI06,ONCORHYNCHUS MYKISS,0,0,0
HS201267-IVI06,ONCORHYNCHUS NERKA,0,0,0
HS201267-IVI06,ONCORHYNCHUS TSHAWYTSCHA,10,2,12
HS201267-JF05,ONCORHYNCHUS GORBUSCHA,51,0,51
HS201267-JF05,ONCORHYNCHUS KETA,5,0,5
HS201267-JF05,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-JF05,ONCORHYNCHUS MYKISS,0,0,0
HS201267-JF05,ONCORHYNCHUS NERKA,0,0,0
HS201267-JF05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-JF06,ONCORHYNCHUS GORBUSCHA,25,0,25
HS201267-JF06,ONCORHYNCHUS KETA,10,0,10
HS201267-JF06,ONCORHYNCHUS KISUTCH,12,0,12
HS201267-JF06,ONCORHYNCHUS MYKISS,0,0,0
HS201267-JF06,ONCORHYNCHUS NERKA,0,0,0
HS201267-JF06,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-JS01,ONCORHYNCHUS GORBUSCHA,12,0,12
HS201267-JS01,ONCORHYNCHUS KETA,5,1,6
HS201267-JS01,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-JS01,ONCORHYNCHUS MYKISS,0,0,0
HS201267-JS01,ONCORHYNCHUS NERKA,1,0,1
HS201267-JS01,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-JS02,ONCORHYNCHUS GORBUSCHA,600,0,600
HS201267-JS02,ONCORHYNCHUS KETA,24,0,24
HS201267-JS02,ONCORHYNCHUS KISUTCH,2,0,2
HS201267-JS02,ONCORHYNCHUS MYKISS,0,0,0
HS201267-JS02,ONCORHYNCHUS NERKA,7,0,7
HS201267-JS02,ONCORHYNCHUS TSHAWYTSCHA,9,0,9
HS201267-JS03,ONCORHYNCHUS GORBUSCHA,173,0,173
HS201267-JS03,ONCORHYNCHUS KETA,63,0,63
HS201267-JS03,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-JS03,ONCORHYNCHUS MYKISS,0,0,0
HS201267-JS03,ONCORHYNCHUS NERKA,0,0,0
HS201267-JS03,ONCORHYNCHUS TSHAWYTSCHA,3,0,3
HS201267-JS04,ONCORHYNCHUS GORBUSCHA,16,0,16
HS201267-JS04,ONCORHYNCHUS KETA,1,1,2
HS201267-JS04,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-JS04,ONCORHYNCHUS MYKISS,0,0,0
HS201267-JS04,ONCORHYNCHUS NERKA,0,0,0
HS201267-JS04,ONCORHYNCHUS TSHAWYTSCHA,5,0,5
HS201267-JS05,ONCORHYNCHUS GORBUSCHA,4,0,4
HS201267-JS05,ONCORHYNCHUS KETA,0,0,0
HS201267-JS05,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-JS05,ONCORHYNCHUS MYKISS,0,0,0
HS201267-JS05,ONCORHYNCHUS NERKA,0,0,0
HS201267-JS05,ONCORHYNCHUS TSHAWYTSCHA,2,0,2
HS201267-JS06,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-JS06,ONCORHYNCHUS KETA,0,0,0
HS201267-JS06,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-JS06,ONCORHYNCHUS MYKISS,0,0,0
HS201267-JS06,ONCORHYNCHUS NERKA,0,0,0
HS201267-JS06,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS201267-JS07,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-JS07,ONCORHYNCHUS KETA,0,0,0
HS201267-JS07,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-JS07,ONCORHYNCHUS MYKISS,0,0,0
HS201267-JS07,ONCORHYNCHUS NERKA,0,0,0
HS201267-JS07,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-JS08,ONCORHYNCHUS GORBUSCHA,15,0,15
HS201267-JS08,ONCORHYNCHUS KETA,1,0,1
HS201267-JS08,ONCORHYNCHUS KISUTCH,3,0,3
HS201267-JS08,ONCORHYNCHUS MYKISS,0,0,0
HS201267-JS08,ONCORHYNCHUS NERKA,0,0,0
HS201267-JS08,ONCORHYNCHUS TSHAWYTSCHA,6,0,6
HS201267-QCST01,ONCORHYNCHUS GORBUSCHA,21,0,21
HS201267-QCST01,ONCORHYNCHUS KETA,13,0,13
HS201267-QCST01,ONCORHYNCHUS KISUTCH,2,0,2
HS201267-QCST01,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST01,ONCORHYNCHUS NERKA,1,0,1
HS201267-QCST01,ONCORHYNCHUS TSHAWYTSCHA,3,2,5
HS201267-QCST02,ONCORHYNCHUS GORBUSCHA,130,0,130
HS201267-QCST02,ONCORHYNCHUS KETA,8,0,8
HS201267-QCST02,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST02,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST02,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST02,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-QCST03,ONCORHYNCHUS GORBUSCHA,18,0,18
HS201267-QCST03,ONCORHYNCHUS KETA,8,0,8
HS201267-QCST03,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-QCST03,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST03,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-QCST04,ONCORHYNCHUS GORBUSCHA,1,0,1
HS201267-QCST04,ONCORHYNCHUS KETA,0,0,0
HS201267-QCST04,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST04,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST04,ONCORHYNCHUS NERKA,2,0,2
HS201267-QCST04,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-QCST05,ONCORHYNCHUS GORBUSCHA,2,0,2
HS201267-QCST05,ONCORHYNCHUS KETA,0,0,0
HS201267-QCST05,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST05,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST05,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-QCST06,ONCORHYNCHUS GORBUSCHA,39,0,39
HS201267-QCST06,ONCORHYNCHUS KETA,7,0,7
HS201267-QCST06,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST06,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST06,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST06,ONCORHYNCHUS TSHAWYTSCHA,2,0,2
HS201267-QCST07,ONCORHYNCHUS GORBUSCHA,29,0,29
HS201267-QCST07,ONCORHYNCHUS KETA,28,1,29
HS201267-QCST07,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST07,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST07,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST07,ONCORHYNCHUS TSHAWYTSCHA,5,4,9
HS201267-QCST08,ONCORHYNCHUS GORBUSCHA,122,0,122
HS201267-QCST08,ONCORHYNCHUS KETA,17,0,17
HS201267-QCST08,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST08,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST08,ONCORHYNCHUS NERKA,2,0,2
HS201267-QCST08,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-QCST09,ONCORHYNCHUS GORBUSCHA,18,0,18
HS201267-QCST09,ONCORHYNCHUS KETA,4,0,4
HS201267-QCST09,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST09,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST09,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST09,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-QCST10,ONCORHYNCHUS GORBUSCHA,5,0,5
HS201267-QCST10,ONCORHYNCHUS KETA,1,0,1
HS201267-QCST10,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST10,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST10,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST10,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-QCST11,ONCORHYNCHUS GORBUSCHA,104,0,104
HS201267-QCST11,ONCORHYNCHUS KETA,42,1,43
HS201267-QCST11,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST11,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST11,ONCORHYNCHUS NERKA,1,0,1
HS201267-QCST11,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-QCST12,ONCORHYNCHUS GORBUSCHA,36,0,36
HS201267-QCST12,ONCORHYNCHUS KETA,6,0,6
HS201267-QCST12,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-QCST12,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST12,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST12,ONCORHYNCHUS TSHAWYTSCHA,3,0,3
HS201267-QCST13,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-QCST13,ONCORHYNCHUS KETA,0,0,0
HS201267-QCST13,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST13,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST13,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST13,ONCORHYNCHUS TSHAWYTSCHA,7,0,7
HS201267-QCST14,ONCORHYNCHUS GORBUSCHA,21,0,21
HS201267-QCST14,ONCORHYNCHUS KETA,6,0,6
HS201267-QCST14,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST14,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST14,ONCORHYNCHUS NERKA,1,0,1
HS201267-QCST14,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-QCST15,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-QCST15,ONCORHYNCHUS KETA,1,0,1
HS201267-QCST15,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST15,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST15,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST15,ONCORHYNCHUS TSHAWYTSCHA,3,0,3
HS201267-QCST16,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-QCST16,ONCORHYNCHUS KETA,0,15,15
HS201267-QCST16,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST16,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST16,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST16,ONCORHYNCHUS TSHAWYTSCHA,1,1,2
HS201267-QCST17,ONCORHYNCHUS GORBUSCHA,13,0,13
HS201267-QCST17,ONCORHYNCHUS KETA,1,0,1
HS201267-QCST17,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST17,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST17,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST17,ONCORHYNCHUS TSHAWYTSCHA,2,0,2
HS201267-QCST18,ONCORHYNCHUS GORBUSCHA,20,0,20
HS201267-QCST18,ONCORHYNCHUS KETA,15,2,17
HS201267-QCST18,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-QCST18,ONCORHYNCHUS MYKISS,0,0,0
HS201267-QCST18,ONCORHYNCHUS NERKA,0,0,0
HS201267-QCST18,ONCORHYNCHUS TSHAWYTSCHA,2,0,2
HS201267-T01,ONCORHYNCHUS GORBUSCHA,6,0,6
HS201267-T01,ONCORHYNCHUS KETA,0,0,0
HS201267-T01,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-T01,ONCORHYNCHUS MYKISS,0,0,0
HS201267-T01,ONCORHYNCHUS NERKA,0,0,0
HS201267-T01,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-T02,ONCORHYNCHUS GORBUSCHA,100,0,100
HS201267-T02,ONCORHYNCHUS KETA,22,0,22
HS201267-T02,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-T02,ONCORHYNCHUS MYKISS,0,0,0
HS201267-T02,ONCORHYNCHUS NERKA,9,0,9
HS201267-T02,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-T03,ONCORHYNCHUS GORBUSCHA,111,0,111
HS201267-T03,ONCORHYNCHUS KETA,0,0,0
HS201267-T03,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-T03,ONCORHYNCHUS MYKISS,0,0,0
HS201267-T03,ONCORHYNCHUS NERKA,6,0,6
HS201267-T03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-T04,ONCORHYNCHUS GORBUSCHA,19,0,19
HS201267-T04,ONCORHYNCHUS KETA,45,0,45
HS201267-T04,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-T04,ONCORHYNCHUS MYKISS,0,0,0
HS201267-T04,ONCORHYNCHUS NERKA,0,0,0
HS201267-T04,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-T05,ONCORHYNCHUS GORBUSCHA,43,0,43
HS201267-T05,ONCORHYNCHUS KETA,5,0,5
HS201267-T05,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-T05,ONCORHYNCHUS MYKISS,0,0,0
HS201267-T05,ONCORHYNCHUS NERKA,1,0,1
HS201267-T05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-T06,ONCORHYNCHUS GORBUSCHA,138,0,138
HS201267-T06,ONCORHYNCHUS KETA,13,0,13
HS201267-T06,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-T06,ONCORHYNCHUS MYKISS,0,0,0
HS201267-T06,ONCORHYNCHUS NERKA,3,0,3
HS201267-T06,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-T07,ONCORHYNCHUS GORBUSCHA,3,0,3
HS201267-T07,ONCORHYNCHUS KETA,0,0,0
HS201267-T07,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-T07,ONCORHYNCHUS MYKISS,0,0,0
HS201267-T07,ONCORHYNCHUS NERKA,0,0,0
HS201267-T07,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-T08,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-T08,ONCORHYNCHUS KETA,2,0,2
HS201267-T08,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-T08,ONCORHYNCHUS MYKISS,0,0,0
HS201267-T08,ONCORHYNCHUS NERKA,0,0,0
HS201267-T08,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-VI01,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-VI01,ONCORHYNCHUS KETA,0,0,0
HS201267-VI01,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-VI01,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI01,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI01,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-VI02,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-VI02,ONCORHYNCHUS KETA,0,0,0
HS201267-VI02,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-VI02,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI02,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI02,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-VI03,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-VI03,ONCORHYNCHUS KETA,0,0,0
HS201267-VI03,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-VI03,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI03,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI03,ONCORHYNCHUS TSHAWYTSCHA,1,11,12
HS201267-VI04,ONCORHYNCHUS GORBUSCHA,7,0,7
HS201267-VI04,ONCORHYNCHUS KETA,5,5,10
HS201267-VI04,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-VI04,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI04,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI04,ONCORHYNCHUS TSHAWYTSCHA,3,1,4
HS201267-VI06,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201267-VI06,ONCORHYNCHUS KETA,0,1,1
HS201267-VI06,ONCORHYNCHUS KISUTCH,4,0,4
HS201267-VI06,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI06,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI06,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-VI09,ONCORHYNCHUS GORBUSCHA,48,0,48
HS201267-VI09,ONCORHYNCHUS KETA,12,1,13
HS201267-VI09,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-VI09,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI09,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI09,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-VI10,ONCORHYNCHUS GORBUSCHA,147,0,147
HS201267-VI10,ONCORHYNCHUS KETA,0,0,0
HS201267-VI10,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-VI10,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI10,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI10,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-VI11,ONCORHYNCHUS GORBUSCHA,22,0,22
HS201267-VI11,ONCORHYNCHUS KETA,3,0,3
HS201267-VI11,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-VI11,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI11,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI11,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-VI12,ONCORHYNCHUS GORBUSCHA,16,0,16
HS201267-VI12,ONCORHYNCHUS KETA,10,0,10
HS201267-VI12,ONCORHYNCHUS KISUTCH,1,0,1
HS201267-VI12,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI12,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI12,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS201267-VI13,ONCORHYNCHUS GORBUSCHA,40,0,40
HS201267-VI13,ONCORHYNCHUS KETA,7,0,7
HS201267-VI13,ONCORHYNCHUS KISUTCH,4,0,4
HS201267-VI13,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI13,ONCORHYNCHUS NERKA,1,0,1
HS201267-VI13,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201267-VI14,ONCORHYNCHUS GORBUSCHA,2,0,2
HS201267-VI14,ONCORHYNCHUS KETA,0,0,0
HS201267-VI14,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-VI14,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI14,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI14,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS201267-VI15,ONCORHYNCHUS GORBUSCHA,1,0,1
HS201267-VI15,ONCORHYNCHUS KETA,0,0,0
HS201267-VI15,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-VI15,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI15,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI15,ONCORHYNCHUS TSHAWYTSCHA,3,0,3
HS201267-VI16,ONCORHYNCHUS GORBUSCHA,102,0,102
HS201267-VI16,ONCORHYNCHUS KETA,4,0,4
HS201267-VI16,ONCORHYNCHUS KISUTCH,5,0,5
HS201267-VI16,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI16,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI16,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS201267-VI17,ONCORHYNCHUS GORBUSCHA,17,0,17
HS201267-VI17,ONCORHYNCHUS KETA,2,0,2
HS201267-VI17,ONCORHYNCHUS KISUTCH,0,0,0
HS201267-VI17,ONCORHYNCHUS MYKISS,0,0,0
HS201267-VI17,ONCORHYNCHUS NERKA,0,0,0
HS201267-VI17,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201310-GS02,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-GS02,ONCORHYNCHUS KETA,0,0,0
HS201310-GS02,ONCORHYNCHUS KISUTCH,0,0,0
HS201310-GS02,ONCORHYNCHUS MYKISS,0,0,0
HS201310-GS02,ONCORHYNCHUS NERKA,0,0,0
HS201310-GS02,ONCORHYNCHUS TSHAWYTSCHA,0,6,6
HS201310-GS03,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-GS03,ONCORHYNCHUS KETA,0,0,0
HS201310-GS03,ONCORHYNCHUS KISUTCH,0,0,0
HS201310-GS03,ONCORHYNCHUS MYKISS,0,0,0
HS201310-GS03,ONCORHYNCHUS NERKA,0,0,0
HS201310-GS03,ONCORHYNCHUS TSHAWYTSCHA,0,4,4
HS201310-GS04,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-GS04,ONCORHYNCHUS KETA,0,0,0
HS201310-GS04,ONCORHYNCHUS KISUTCH,0,0,0
HS201310-GS04,ONCORHYNCHUS MYKISS,0,0,0
HS201310-GS04,ONCORHYNCHUS NERKA,0,0,0
HS201310-GS04,ONCORHYNCHUS TSHAWYTSCHA,0,25,25
HS201310-GS06,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-GS06,ONCORHYNCHUS KETA,0,0,0
HS201310-GS06,ONCORHYNCHUS KISUTCH,0,0,0
HS201310-GS06,ONCORHYNCHUS MYKISS,0,0,0
HS201310-GS06,ONCORHYNCHUS NERKA,0,0,0
HS201310-GS06,ONCORHYNCHUS TSHAWYTSCHA,0,2,2
HS201310-GS07,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-GS07,ONCORHYNCHUS KETA,0,0,0
HS201310-GS07,ONCORHYNCHUS KISUTCH,0,0,0
HS201310-GS07,ONCORHYNCHUS MYKISS,0,0,0
HS201310-GS07,ONCORHYNCHUS NERKA,0,0,0
HS201310-GS07,ONCORHYNCHUS TSHAWYTSCHA,0,6,6
HS201310-GS18,ONCORHYNCHUS GORBUSCHA,0,2,2
HS201310-GS18,ONCORHYNCHUS KETA,0,0,0
HS201310-GS18,ONCORHYNCHUS KISUTCH,0,0,0
HS201310-GS18,ONCORHYNCHUS MYKISS,0,0,0
HS201310-GS18,ONCORHYNCHUS NERKA,0,0,0
HS201310-GS18,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201310-IVI01,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-IVI01,ONCORHYNCHUS KETA,0,0,0
HS201310-IVI01,ONCORHYNCHUS KISUTCH,0,8,8
HS201310-IVI01,ONCORHYNCHUS MYKISS,0,0,0
HS201310-IVI01,ONCORHYNCHUS NERKA,0,0,0
HS201310-IVI01,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS201310-IVI02,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-IVI02,ONCORHYNCHUS KETA,0,0,0
HS201310-IVI02,ONCORHYNCHUS KISUTCH,0,6,6
HS201310-IVI02,ONCORHYNCHUS MYKISS,0,0,0
HS201310-IVI02,ONCORHYNCHUS NERKA,0,0,0
HS201310-IVI02,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS201310-IVI03,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-IVI03,ONCORHYNCHUS KETA,0,0,0
HS201310-IVI03,ONCORHYNCHUS KISUTCH,0,1,1
HS201310-IVI03,ONCORHYNCHUS MYKISS,0,0,0
HS201310-IVI03,ONCORHYNCHUS NERKA,0,0,0
HS201310-IVI03,ONCORHYNCHUS TSHAWYTSCHA,0,11,11
HS201310-IVI04,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-IVI04,ONCORHYNCHUS KETA,0,0,0
HS201310-IVI04,ONCORHYNCHUS KISUTCH,0,0,0
HS201310-IVI04,ONCORHYNCHUS MYKISS,0,0,0
HS201310-IVI04,ONCORHYNCHUS NERKA,0,0,0
HS201310-IVI04,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS201310-IVI05,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-IVI05,ONCORHYNCHUS KETA,0,0,0
HS201310-IVI05,ONCORHYNCHUS KISUTCH,0,1,1
HS201310-IVI05,ONCORHYNCHUS MYKISS,0,0,0
HS201310-IVI05,ONCORHYNCHUS NERKA,0,0,0
HS201310-IVI05,ONCORHYNCHUS TSHAWYTSCHA,0,6,6
HS201310-IVI06,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-IVI06,ONCORHYNCHUS KETA,0,0,0
HS201310-IVI06,ONCORHYNCHUS KISUTCH,0,0,0
HS201310-IVI06,ONCORHYNCHUS MYKISS,0,0,0
HS201310-IVI06,ONCORHYNCHUS NERKA,0,0,0
HS201310-IVI06,ONCORHYNCHUS TSHAWYTSCHA,0,34,34
HS201310-IVI07,ONCORHYNCHUS GORBUSCHA,0,0,0
HS201310-IVI07,ONCORHYNCHUS KETA,0,0,0
