UNIQUE_EVENT,n_JUV,n_AD,n_TOTAL,Species
IPES2017-42-094,0,0,0,PINK
IPES2017-42-095,0,2,2,PINK
IPES2017-42-096,0,0,0,PINK
IPES2017-42-097,0,0,0,PINK
IPES2017-42-098,0,0,0,PINK
IPES2017-42-099,0,0,0,PINK
IPES2017-42-100,0,0,0,PINK
IPES2017-42-101,0,0,0,PINK
IPES2017-42-102,0,5,5,PINK
IPES2017-42-103,0,0,0,PINK
IPES2017-42-105,0,0,0,PINK
IPES2017-42-106,0,4,4,PINK
BCSI-201778-BR01,15,0,15,PINK
BCSI-201778-BR02,2,0,2,PINK
BCSI-201778-BR03,0,0,0,PINK
BCSI-201778-BR04,0,0,0,PINK
BCSI-201778-BR05,0,0,0,PINK
BCSI-201778-BR06,0,0,0,PINK
BCSI-201778-BR07,0,0,0,PINK
BCSI-201778-BR08,0,0,0,PINK
BCSI-201778-BR09,0,0,0,PINK
BCSI-201778-BR10,0,0,0,PINK
BCSI-201778-BR11,0,0,0,PINK
BCSI-201778-BR12,0,0,0,PINK
BCSI-201778-BR14,0,0,0,PINK
BCSI-201778-FH01,0,0,0,PINK
BCSI-201778-FH02,0,0,0,PINK
BCSI-201778-FH03,0,0,0,PINK
BCSI-201778-FH04,0,0,0,PINK
BCSI-201778-FH05,0,0,0,PINK
BCSI-201778-FH06,0,0,0,PINK
BCSI-201778-FH07,0,0,0,PINK
BCSI-201778-FH08,0,0,0,PINK
BCSI-201778-FH09,0,0,0,PINK
BCSI-201778-FH10,0,0,0,PINK
BCSI-201778-FH11,0,0,0,PINK
BCSI-201778-FH12,0,0,0,PINK
BCSI-201778-FH13,0,0,0,PINK
BCSI-201778-FH14,3,0,3,PINK
BCSI-201778-HP01,0,0,0,PINK
BCSI-201778-HP02,0,0,0,PINK
BCSI-201778-JS01,0,0,0,PINK
BCSI-201778-JS02,0,0,0,PINK
BCSI-201778-JS03,0,0,0,PINK
BCSI-201778-JS04,3,0,3,PINK
BCSI-201778-JS05,0,0,0,PINK
BCSI-201778-JS06,0,0,0,PINK
BCSI-201778-QCSD01,0,0,0,PINK
BCSI-201778-QCSD02,0,0,0,PINK
BCSI-201778-QCSD03,0,0,0,PINK
BCSI-201778-QCSD04,0,0,0,PINK
BCSI-201778-QCSD06,0,0,0,PINK
BCSI-201778-QCSD07,0,0,0,PINK
BCSI-201778-QCSD08,0,0,0,PINK
BCSI-201778-QCSD09,0,0,0,PINK
BCSI-201778-QCSD10,0,0,0,PINK
BCSI-201778-QCSD11,0,0,0,PINK
BCSI-201778-QCSD12,0,0,0,PINK
BCSI-201778-QCSD13,0,0,0,PINK
BCSI-201778-QCSD14,0,0,0,PINK
BCSI-201778-QCSD15,5,0,5,PINK
BCSI-201778-QCSD16,0,0,0,PINK
BCSI-201778-QCSD17,3,0,3,PINK
BCSI-201778-QCSD18,0,0,0,PINK
BCSI-201778-QCSD19,0,0,0,PINK
BCSI-201778-QCSD20,11,0,11,PINK
BCSI-201778-QCSD21,106,0,106,PINK
BCSI-201778-QCST01,24,0,24,PINK
BCSI-201778-QCST02,77,0,77,PINK
BCSI-201778-QCST04,0,0,0,PINK
BCSI-201778-QCST05,6,0,6,PINK
BCSI-201778-QCST06,76,0,76,PINK
BCSI-201778-QCST07,1,0,1,PINK
BCSI-201778-QCST08,1,0,1,PINK
BCSI-201778-QCST09,49,0,49,PINK
BCSI-201778-QCST10,12,0,12,PINK
BCSI-201778-QCST11,6,0,6,PINK
BCSI-201778-RI01,0,0,0,PINK
BCSI-201778-RI02,0,0,0,PINK
BCSI-201778-RI04,0,0,0,PINK
BCSI-201778-RI05,0,0,0,PINK
BCSI-201778-RI06,0,0,0,PINK
BCSI-201778-SS01,24,0,24,PINK
BCSI-201778-SS02,0,0,0,PINK
BCSI-201778-SS03,0,0,0,PINK
IPES2018-73-028,0,0,0,PINK
IPES2018-73-029,0,3,3,PINK
IPES2018-73-032,1,0,1,PINK
IPES2018-73-033,0,0,0,PINK
IPES2018-73-036,0,0,0,PINK
IPES2018-73-037,0,0,0,PINK
IPES2018-73-040,0,0,0,PINK
IPES2018-73-041,0,1,1,PINK
IPES2018-73-044,0,0,0,PINK
IPES2018-73-045,0,0,0,PINK
IPES2018-73-048,0,0,0,PINK
IPES2018-73-049,0,0,0,PINK
IPES2018-73-001,0,0,0,PINK
IPES2018-73-004,0,0,0,PINK
IPES2018-73-005,16,1,17,PINK
IPES2018-73-008,0,0,0,PINK
IPES2018-73-009,0,0,0,PINK
IPES2018-73-012,0,1,1,PINK
IPES2018-73-013,11,0,11,PINK
IPES2018-73-016,0,0,0,PINK
IPES2018-73-017,0,0,0,PINK
IPES2018-73-020,1,1,2,PINK
IPES2018-73-021,0,0,0,PINK
IPES2018-73-024,0,0,0,PINK
IPES2018-73-025,0,0,0,PINK
IPES2018-73-052,0,0,0,PINK
IPES2018-73-053,0,0,0,PINK
IPES2018-73-055,0,0,0,PINK
IPES2018-73-132,10,0,10,PINK
IPES2018-73-133,0,0,0,PINK
IPES2018-73-136,0,0,0,PINK
IPES2018-73-137,0,0,0,PINK
IPES2018-73-138,0,0,0,PINK
IPES2018-73-139,0,0,0,PINK
IPES2018-73-056,0,0,0,PINK
IPES2018-73-058,0,0,0,PINK
IPES2018-73-059,0,0,0,PINK
IPES2018-73-060,0,0,0,PINK
IPES2018-73-061,0,0,0,PINK
IPES2018-73-064,0,0,0,PINK
IPES2018-73-067,0,0,0,PINK
IPES2018-73-070,0,0,0,PINK
IPES2018-73-071,6,0,6,PINK
IPES2018-73-074,0,0,0,PINK
IPES2018-73-075,0,0,0,PINK
IPES2018-73-078,0,0,0,PINK
IPES2018-73-079,0,0,0,PINK
IPES2018-73-082,4,0,4,PINK
IPES2018-73-083,0,0,0,PINK
IPES2018-73-086,9,0,9,PINK
IPES2018-73-087,0,0,0,PINK
IPES2018-73-090,0,0,0,PINK
IPES2018-73-091,0,0,0,PINK
IPES2018-73-094,0,0,0,PINK
IPES2018-73-095,0,0,0,PINK
IPES2018-73-098,0,0,0,PINK
IPES2018-73-099,0,0,0,PINK
IPES2018-73-102,0,0,0,PINK
IPES2018-73-103,0,0,0,PINK
IPES2018-73-106,0,0,0,PINK
IPES2018-73-109,3,0,3,PINK
IPES2018-73-112,0,0,0,PINK
IPES2018-73-113,0,0,0,PINK
IPES2018-73-115,0,0,0,PINK
IPES2018-73-117,0,0,0,PINK
IPES2018-73-119,0,0,0,PINK
IPES2018-73-122,0,0,0,PINK
IPES2018-73-125,0,0,0,PINK
IPES2018-73-126,0,0,0,PINK
IPES2018-73-127,0,0,0,PINK
IPES2018-73-128,0,0,0,PINK
IPES2018-73-129,0,0,0,PINK
IPES2018-73-142,0,0,0,PINK
IPES2018-73-145,1,0,1,PINK
IPES2018-73-148,0,0,0,PINK
IPES2018-73-149,0,0,0,PINK
IPES2018-73-150,0,0,0,PINK
IPES2018-73-151,0,0,0,PINK
IPES2018-73-154,0,1,1,PINK
IPES2018-73-157,0,0,0,PINK
IPES2018-73-160,0,0,0,PINK
IPES2018-73-161,0,0,0,PINK
IPES2018-73-162,0,0,0,PINK
IPES2018-73-163,0,0,0,PINK
IPES2018-73-166,0,0,0,PINK
IPES2018-73-169,0,0,0,PINK
IPES2018-73-172,0,0,0,PINK
IPES2018-73-173,0,0,0,PINK
IPES2018-73-174,0,0,0,PINK
IPES2018-73-175,0,0,0,PINK
IPES2018-73-178,0,0,0,PINK
IPES2018-73-181,0,0,0,PINK
IPES2018-73-184,0,0,0,PINK
IPES2018-73-185,0,0,0,PINK
IPES2018-73-186,0,0,0,PINK
IPES2018-73-187,0,0,0,PINK
IPES2018-73-190,0,0,0,PINK
IPES2018-73-193,0,0,0,PINK
IPES2018-73-196,0,0,0,PINK
IPES2018-73-197,0,0,0,PINK
IPES2018-73-198,0,0,0,PINK
BCSI-201893-JS01,16,0,16,PINK
BCSI-201893-JS02,0,0,0,PINK
BCSI-201893-JS03,0,0,0,PINK
BCSI-201893-JS04,68,0,68,PINK
BCSI-201893-QCSD01,0,0,0,PINK
BCSI-201893-QCSD02,0,0,0,PINK
BCSI-201893-QCSD03,0,0,0,PINK
BCSI-201893-QCSD04,0,0,0,PINK
BCSI-201893-QCSD05,0,0,0,PINK
BCSI-201893-QCSD06,0,0,0,PINK
BCSI-201893-QCSD07,0,0,0,PINK
BCSI-201893-QCSD08,0,0,0,PINK
BCSI-201893-QCSD09,0,0,0,PINK
BCSI-201893-QCSD10,48,0,48,PINK
BCSI-201893-QCSD11,0,0,0,PINK
BCSI-201893-QCSD12,2,0,2,PINK
BCSI-201893-QCST01,0,0,0,PINK
BCSI-201893-QCST02,0,0,0,PINK
BCSI-201893-QCST03,0,0,0,PINK
BCSI-201893-QCST05,13,0,13,PINK
BCSI-201893-QCST06,14,0,14,PINK
BCSI-201893-QCST07,42,0,42,PINK
BCSI-201893-QCST08,1,0,1,PINK
BCSI-201893-QCST09,32,0,32,PINK
BCSI-201893-QCST10,0,0,0,PINK
BCSI-201893-QCST11,1,0,1,PINK
BCSI-201893-QCST12,45,0,45,PINK
IPES2019-124-038,1,0,1,PINK
IPES2019-124-039,0,0,0,PINK
IPES2019-124-042,0,0,0,PINK
IPES2019-124-045,0,0,0,PINK
IPES2019-124-048,0,0,0,PINK
IPES2019-124-049,0,0,0,PINK
IPES2019-124-050,5,0,5,PINK
IPES2019-124-051,0,0,0,PINK
IPES2019-124-052,0,0,0,PINK
IPES2019-124-053,0,0,0,PINK
IPES2019-124-056,0,0,0,PINK
IPES2019-124-001,0,0,0,PINK
IPES2019-124-002,0,0,0,PINK
IPES2019-124-003,0,0,0,PINK
IPES2019-124-006,0,0,0,PINK
IPES2019-124-007,0,0,0,PINK
IPES2019-124-009,0,0,0,PINK
IPES2019-124-010,0,0,0,PINK
IPES2019-124-013,2,0,2,PINK
IPES2019-124-017,0,0,0,PINK
IPES2019-124-018,0,0,0,PINK
IPES2019-124-019,0,0,0,PINK
IPES2019-124-022,0,0,0,PINK
IPES2019-124-023,0,0,0,PINK
IPES2019-124-026,0,0,0,PINK
IPES2019-124-027,0,0,0,PINK
IPES2019-124-028,0,0,0,PINK
IPES2019-124-029,0,0,0,PINK
IPES2019-124-030,0,0,0,PINK
IPES2019-124-033,0,0,0,PINK
IPES2019-124-036,0,0,0,PINK
IPES2019-124-037,0,0,0,PINK
IPES2019-124-059,0,0,0,PINK
IPES2019-124-062,0,0,0,PINK
IPES2019-124-063,0,0,0,PINK
IPES2019-124-064,0,0,0,PINK
IPES2019-124-065,0,0,0,PINK
IPES2019-124-068,0,0,0,PINK
IPES2019-124-069,0,0,0,PINK
IPES2019-124-072,0,0,0,PINK
IPES2019-124-073,0,0,0,PINK
IPES2019-124-074,0,0,0,PINK
IPES2019-124-075,0,0,0,PINK
IPES2019-124-078,0,0,0,PINK
IPES2019-124-081,0,0,0,PINK
IPES2019-124-084,0,0,0,PINK
IPES2019-124-085,0,0,0,PINK
IPES2019-124-086,0,0,0,PINK
IPES2019-124-087,0,0,0,PINK
IPES2019-124-088,0,0,0,PINK
IPES2019-124-091,0,0,0,PINK
IPES2019-124-094,0,0,0,PINK
IPES2019-124-095,0,0,0,PINK
IPES2019-124-096,0,0,0,PINK
IPES2019-124-097,0,0,0,PINK
IPES2019-124-100,0,0,0,PINK
IPES2019-124-103,0,6,6,PINK
IPES2019-124-106,0,0,0,PINK
IPES2019-124-107,0,7,7,PINK
IPES2019-124-108,0,0,0,PINK
IPES2019-124-109,0,5,5,PINK
IPES2019-124-112,0,0,0,PINK
IPES2019-124-113,0,0,0,PINK
IPES2019-124-116,0,2,2,PINK
IPES2019-124-117,0,6,6,PINK
IPES2019-124-118,0,12,12,PINK
IPES2019-124-119,0,0,0,PINK
IPES2019-124-122,0,0,0,PINK
IPES2019-124-125,0,0,0,PINK
IPES2019-124-128,0,0,0,PINK
IPES2019-124-129,0,0,0,PINK
IPES2019-124-130,0,0,0,PINK
IPES2019-124-131,0,0,0,PINK
IPES2019-124-134,0,7,7,PINK
IPES2019-124-137,0,10,10,PINK
IPES2019-124-138,0,1,1,PINK
IPES2019-124-139,0,34,34,PINK
IPES2019-124-142,0,7,7,PINK
IPES2019-124-145,0,25,25,PINK
IPES2019-124-148,0,12,12,PINK
IPES2019-124-149,0,2,2,PINK
IPES2019-124-150,0,53,53,PINK
IPES2019-124-151,0,4,4,PINK
IPES2019-124-154,0,0,0,PINK
IPES2019-124-157,0,1,1,PINK
IPES2019-124-160,0,2,2,PINK
IPES2019-124-161,0,0,0,PINK
IPES2019-124-162,0,0,0,PINK
IPES2019-124-163,0,0,0,PINK
IPES2019-124-166,0,0,0,PINK
IPES2019-124-169,0,0,0,PINK
IPES2019-124-172,0,1,1,PINK
IPES2019-124-173,0,0,0,PINK
IPES2019-124-174,0,0,0,PINK
IPES2019-124-175,0,0,0,PINK
IPES2019-124-238,0,0,0,PINK
IPES2019-124-239,0,0,0,PINK
IPES2019-124-242,0,0,0,PINK
IPES2019-124-178,0,0,0,PINK
IPES2019-124-183,0,0,0,PINK
IPES2019-124-184,0,0,0,PINK
IPES2019-124-185,0,0,0,PINK
IPES2019-124-188,0,0,0,PINK
IPES2019-124-191,0,0,0,PINK
IPES2019-124-194,0,0,0,PINK
IPES2019-124-195,0,0,0,PINK
IPES2019-124-196,0,0,0,PINK
IPES2019-124-197,0,0,0,PINK
IPES2019-124-200,0,0,0,PINK
IPES2019-124-201,0,0,0,PINK
IPES2019-124-202,0,0,0,PINK
IPES2019-124-203,0,0,0,PINK
IPES2019-124-204,0,0,0,PINK
IPES2019-124-205,0,0,0,PINK
IPES2019-124-208,0,0,0,PINK
IPES2019-124-211,0,0,0,PINK
IPES2019-124-214,0,4,4,PINK
IPES2019-124-215,0,0,0,PINK
IPES2019-124-216,0,0,0,PINK
IPES2019-124-217,0,4,4,PINK
IPES2019-124-220,0,1,1,PINK
IPES2019-124-223,0,4,4,PINK
IPES2019-124-226,0,0,0,PINK
IPES2019-124-227,0,0,0,PINK
IPES2019-124-228,0,0,0,PINK
IPES2019-124-229,0,1,1,PINK
IPES2019-124-232,0,0,0,PINK
IPES2019-124-233,0,0,0,PINK
IPES2019-124-236,0,0,0,PINK
IPES2019-124-237,0,2,2,PINK
IPES2019-124-245,0,0,0,PINK
IPES2019-124-246,0,0,0,PINK
IPES2019-124-247,0,1,1,PINK
IPES2019-124-248,0,0,0,PINK
IPES2019-124-251,0,0,0,PINK
IPES2019-124-252,0,0,0,PINK
IPES2019-124-255,0,0,0,PINK
IPES2019-124-256,0,0,0,PINK
IPES2019-124-257,0,0,0,PINK
IPES2019-124-258,0,5,5,PINK
IPES2019-124-261,0,1,1,PINK
IPES2019-124-264,0,1,1,PINK
IPES2019-124-267,0,65,65,PINK
IPES2019-124-268,0,2,2,PINK
BCSI-2019125-BR01,0,0,0,PINK
BCSI-2019125-BR02,0,0,0,PINK
BCSI-2019125-BR03,0,0,0,PINK
BCSI-2019125-BR04,0,0,0,PINK
BCSI-2019125-BR05,0,0,0,PINK
BCSI-2019125-JS01,51,0,51,PINK
BCSI-2019125-JS02,1,0,1,PINK
BCSI-2019125-JS03,0,0,0,PINK
BCSI-2019125-JS04,2,0,2,PINK
BCSI-2019125-JS05,8,0,8,PINK
BCSI-2019125-JS06,22,0,22,PINK
BCSI-2019125-JS07,141,0,141,PINK
BCSI-2019125-JS08,7,0,7,PINK
BCSI-2019125-KI01,0,0,0,PINK
BCSI-2019125-KI02,0,0,0,PINK
BCSI-2019125-QCSD01,0,0,0,PINK
BCSI-2019125-QCSD02,1,0,1,PINK
BCSI-2019125-QCSD03,0,0,0,PINK
BCSI-2019125-QCSD04,0,0,0,PINK
BCSI-2019125-QCSD05,0,0,0,PINK
BCSI-2019125-QCST01,237,0,237,PINK
BCSI-2019125-QCST02,0,0,0,PINK
BCSI-2019125-QCST03,284,0,284,PINK
BCSI-2019125-QCST04,0,0,0,PINK
BCSI-2019125-QCST05,1,0,1,PINK
BCSI-2019125-QCST06,62,0,62,PINK
BCSI-2019125-QCST07,13,0,13,PINK
BCSI-2019125-QCST08,78,0,78,PINK
BCSI-2019125-QCST09,157,0,157,PINK
BCSI-2019125-RI01,21,0,21,PINK
BCSI-2019125-T01,0,0,0,PINK
BCSI-2019125-T02,10,0,10,PINK
BCSI-2019125-T03,2,0,2,PINK
BCSI-2019125-T04,0,0,0,PINK
BCSI-2019125-T05,0,0,0,PINK
BCSI-2019125-T06,0,0,0,PINK
BCSI-2020017-CS01,0,0,0,PINK
BCSI-2020017-CS08,10,0,10,PINK
BCSI-2020017-DE01,2,0,2,PINK
BCSI-2020017-DE03,0,0,0,PINK
BCSI-2020017-DE04,0,0,0,PINK
BCSI-2020017-DE07,6,0,6,PINK
BCSI-2020017-DE08,17,0,17,PINK
BCSI-2020017-DE09,23,0,23,PINK
BCSI-2020017-H01,8,0,8,PINK
BCSI-2020017-H02,13,0,13,PINK
BCSI-2020017-HN01,7,0,7,PINK
BCSI-2020017-HN02,6,0,6,PINK
BCSI-2020017-HN03,0,0,0,PINK
BCSI-2020017-HN04,8,0,8,PINK
BCSI-2020017-HS01,3,0,3,PINK
BCSI-2020017-HS02,65,0,65,PINK
BCSI-2020017-HS03,5,0,5,PINK
BCSI-2020017-Mason53,11,0,11,PINK
BCSI-2020017-MT08,24,0,24,PINK
BCSI-2020017-QCSD01,3,0,3,PINK
BCSI-2020017-QCSD02,2,0,2,PINK
BCSI-2020017-T01,0,0,0,PINK
IPES2021-033-001,0,0,0,PINK
IPES2021-033-004,0,13,13,PINK
IPES2021-033-005,0,0,0,PINK
IPES2021-033-006,0,1,1,PINK
IPES2021-033-007,0,0,0,PINK
IPES2021-033-010,0,0,0,PINK
BCSI2021-034-003,487,0,487,PINK
BCSI2021-034-004,118,0,118,PINK
BCSI2021-034-007,45,0,45,PINK
BCSI2021-034-008,242,0,242,PINK
BCSI2021-034-011,1,0,1,PINK
BCSI2021-034-012,1,0,1,PINK
BCSI2021-034-015,0,0,0,PINK
BCSI2021-034-016,0,0,0,PINK
BCSI2021-034-017,0,0,0,PINK
BCSI2021-034-020,0,0,0,PINK
BCSI2021-034-023,0,0,0,PINK
BCSI2021-034-024,0,0,0,PINK
BCSI2021-034-027,0,0,0,PINK
BCSI2021-034-030,0,0,0,PINK
BCSI2021-034-031,0,0,0,PINK
BCSI2021-034-034,0,0,0,PINK
BCSI2021-034-037,0,0,0,PINK
BCSI2021-034-040,0,0,0,PINK
BCSI2021-034-043,0,0,0,PINK
BCSI2021-034-047,0,0,0,PINK
BCSI2021-034-048,0,0,0,PINK
BCSI2021-034-051,0,0,0,PINK
BCSI2021-034-054,0,0,0,PINK
BCSI2021-034-055,0,0,0,PINK
BCSI2021-034-056,0,0,0,PINK
BCSI2021-034-059,0,0,0,PINK
BCSI2021-034-062,0,0,0,PINK
BCSI2021-034-063,0,0,0,PINK
BCSI2021-034-064,0,0,0,PINK
BCSI2021-034-067,0,0,0,PINK
BCSI2021-034-068,0,0,0,PINK
BCSI2021-034-070,0,0,0,PINK
BCSI2021-034-071,0,0,0,PINK
BCSI2021-034-076,0,0,0,PINK
BCSI2021-034-077,0,0,0,PINK
BCSI2021-034-080,0,0,0,PINK
BCSI2021-034-083,0,0,0,PINK
BCSI2021-034-084,0,0,0,PINK
BCSI2021-034-087,0,0,0,PINK
BCSI2021-034-088,0,0,0,PINK
BCSI2021-034-091,0,0,0,PINK
BCSI2021-034-094,0,0,0,PINK
BCSI2021-034-095,0,0,0,PINK
BCSI2021-034-098,0,0,0,PINK
BCSI2021-034-099,0,0,0,PINK
BCSI2021-034-101,0,0,0,PINK
BCSI2021-034-104,0,0,0,PINK
BCSI2021-034-107,0,0,0,PINK
BCSI2021-034-108,0,0,0,PINK
BCSI2021-034-111,0,0,0,PINK
BCSI2021-034-112,0,0,0,PINK
BCSI2021-034-115,0,0,0,PINK
NA,0,0,0,PINK
HS0395-001,0,0,0,PINK
HS0395-002,0,0,0,PINK
HS0395-003,0,0,0,PINK
HS0395-004,5,0,5,PINK
HS0395-005,0,1,1,PINK
HS0395-006,0,0,0,PINK
HS0395-007,0,0,0,PINK
HS0395-008,0,0,0,PINK
HS0395-009,0,0,0,PINK
HS0395-010,0,0,0,PINK
HS0395-011,0,0,0,PINK
HS0395-012,0,0,0,PINK
HS0395-013,0,0,0,PINK
HS0395-014,0,0,0,PINK
HS0395-015,0,0,0,PINK
HS0395-016,0,0,0,PINK
HS0395-017,10,0,10,PINK
HS0395-018,0,1,1,PINK
HS0395-019,0,0,0,PINK
HS0395-020,0,0,0,PINK
HS0395-021,0,1,1,PINK
HS0395-022,0,0,0,PINK
HS0395-023,0,0,0,PINK
HS0395-024,0,0,0,PINK
HS0395-025,0,0,0,PINK
HS0395-026,0,0,0,PINK
HS0395-027,0,0,0,PINK
HS0395-028,0,0,0,PINK
HS0395-029,0,3,3,PINK
HS0395-030,0,7,7,PINK
HS0395-031,0,0,0,PINK
HS0395-032,0,0,0,PINK
HS0395-033,0,0,0,PINK
HS0395-034,0,0,0,PINK
HS0395-035,0,0,0,PINK
HS0395-036,0,0,0,PINK
HS0395-037,0,0,0,PINK
HS0395-038,0,10,10,PINK
HS0395-039,3,0,3,PINK
HS0395-040,0,13,13,PINK
HS0395-041,0,1,1,PINK
HS0395-042,0,0,0,PINK
HS0395-043,0,0,0,PINK
HS0395-044,0,0,0,PINK
HS1096-017,0,0,0,PINK
HS1096-018,0,0,0,PINK
HS1096-019,0,0,0,PINK
HS1096-020,0,0,0,PINK
HS1096-001,5,0,5,PINK
HS1096-002,0,0,0,PINK
HS1096-003,4,0,4,PINK
HS1096-004,8,0,8,PINK
HS1096-005,30,0,30,PINK
HS1096-006,7,0,7,PINK
HS1096-007,1,0,1,PINK
HS1096-008,0,0,0,PINK
HS1096-009,0,0,0,PINK
HS1096-010,0,0,0,PINK
HS1096-011,85,0,85,PINK
HS1096-012,4,0,4,PINK
HS1096-013,6,0,6,PINK
HS1096-014,93,0,93,PINK
HS1096-015,42,0,42,PINK
HS1096-016,0,0,0,PINK
HS1096-021,1,0,1,PINK
HS1096-022,1,0,1,PINK
HS1096-023,2,0,2,PINK
HS1096-024,0,0,0,PINK
HS1096-025,0,0,0,PINK
HS1096-026,0,0,0,PINK
HS1096-027,0,0,0,PINK
HS1096-028,0,0,0,PINK
HS1096-029,0,0,0,PINK
HS1096-030,0,0,0,PINK
HS1096-031,0,0,0,PINK
HS1096-032,0,0,0,PINK
HS1096-033,0,0,0,PINK
HS1096-034,9,0,9,PINK
HS1096-036,16,0,16,PINK
HS1096-037,1,0,1,PINK
HS1096-038,5,0,5,PINK
HS1096-039,1,0,1,PINK
HS1096-040,0,0,0,PINK
HS1096-041,6,0,6,PINK
HS1096-042,7,0,7,PINK
HS1096-044,28,0,28,PINK
HS1096-045,1,0,1,PINK
HS1096-046,194,0,194,PINK
HS1096-047,0,0,0,PINK
HS1096-048,1,0,1,PINK
HS1096-049,0,0,0,PINK
HS1096-050,0,0,0,PINK
HS1096-051,0,0,0,PINK
HS1096-052,0,0,0,PINK
HS1096-053,0,0,0,PINK
HS1096-054,5,0,5,PINK
HS1096-055,0,0,0,PINK
HS1096-056,0,0,0,PINK
HS1096-057,0,0,0,PINK
HS1096-058,19,0,19,PINK
HS1096-059,75,0,75,PINK
HS1096-060,21,0,21,PINK
HS1096-061,1,0,1,PINK
HS1096-062,0,0,0,PINK
HS1096-063,1,0,1,PINK
HS1096-064,1,0,1,PINK
HS1096-065,25,0,25,PINK
HS1096-066,0,0,0,PINK
HS1096-072,0,0,0,PINK
HS1096-073,1,0,1,PINK
HS1096-074,1,0,1,PINK
HS1096-075,15,0,15,PINK
HS1096-076,0,0,0,PINK
HS1096-077,0,0,0,PINK
HS1096-084,0,0,0,PINK
HS1096-085,0,0,0,PINK
HS1096-086,0,0,0,PINK
HS1096-087,0,0,0,PINK
HS1096-088,0,0,0,PINK
HS1096-089,0,0,0,PINK
HS9705-054,0,0,0,PINK
HS9705-055,0,0,0,PINK
HS9705-056,0,0,0,PINK
HS9705-057,0,0,0,PINK
HS9705-058,0,0,0,PINK
HS9705-061,0,0,0,PINK
HS9705-062,0,0,0,PINK
HS9705-063,0,0,0,PINK
HS9705-064,0,0,0,PINK
HS9705-065,0,0,0,PINK
HS9705-068,0,0,0,PINK
HS9705-069,0,0,0,PINK
HS9705-002,0,0,0,PINK
HS9705-003,0,0,0,PINK
HS9705-004,0,0,0,PINK
HS9705-005,0,0,0,PINK
HS9705-011,0,0,0,PINK
HS9705-012,0,0,0,PINK
HS9705-013,0,0,0,PINK
HS9705-014,0,0,0,PINK
HS9705-017,0,0,0,PINK
HS9705-018,0,0,0,PINK
HS9705-019,0,0,0,PINK
HS9705-020,0,0,0,PINK
HS9705-021,0,0,0,PINK
HS9705-022,0,0,0,PINK
HS9705-025,0,0,0,PINK
HS9705-027,0,0,0,PINK
HS9705-028,0,0,0,PINK
HS9705-031,0,0,0,PINK
HS9705-032,0,0,0,PINK
HS9705-033,0,0,0,PINK
HS9705-034,0,0,0,PINK
HS9705-036,0,0,0,PINK
HS9705-037,0,0,0,PINK
HS9705-041,0,0,0,PINK
HS9705-042,0,0,0,PINK
HS9705-043,0,0,0,PINK
HS9705-044,0,0,0,PINK
HS9705-045,0,0,0,PINK
HS9705-047,0,0,0,PINK
HS9705-048,0,0,0,PINK
HS9705-049,0,0,0,PINK
HS9705-050,0,0,0,PINK
HS9705-053,0,0,0,PINK
HS9705-074,0,0,0,PINK
HS9705-076,0,0,0,PINK
HS9705-077,0,0,0,PINK
HS9705-078,0,0,0,PINK
NA,0,0,0,PINK
HS9735-001,0,0,0,PINK
HS9735-002,0,0,0,PINK
HS9735-003,0,0,0,PINK
HS9735-004,0,0,0,PINK
HS9735-005,0,0,0,PINK
HS9735-006,0,0,0,PINK
HS9735-007,0,0,0,PINK
HS9735-008,0,0,0,PINK
HS9735-009,0,0,0,PINK
HS9735-010,0,0,0,PINK
HS9735-011,0,0,0,PINK
HS9735-012,0,0,0,PINK
HS9735-013,0,0,0,PINK
HS9735-014,0,0,0,PINK
HS9735-015,0,0,0,PINK
HS9735-016,0,0,0,PINK
HS9735-017,0,0,0,PINK
HS9735-018,0,0,0,PINK
HS9735-019,5,0,5,PINK
HS9735-020,0,0,0,PINK
HS9735-021,0,0,0,PINK
HS9735-022,0,0,0,PINK
HS9735-023,0,0,0,PINK
HS9735-024,0,0,0,PINK
HS9735-025,0,0,0,PINK
HS9735-026,0,0,0,PINK
HS9735-027,0,0,0,PINK
HS9735-028,0,0,0,PINK
HS9735-029,0,0,0,PINK
HS9735-030,0,0,0,PINK
HS9735-031,0,0,0,PINK
HS9735-032,221,0,221,PINK
HS9735-033,7,0,7,PINK
HS9735-034,40,0,40,PINK
HS9735-035,40,0,40,PINK
HS9735-036,55,0,55,PINK
HS9735-037,24,0,24,PINK
HS9735-038,0,0,0,PINK
HS9735-039,0,0,0,PINK
HS9735-040,0,0,0,PINK
HS9735-041,0,0,0,PINK
HS9735-042,0,0,0,PINK
HS9735-043,0,0,0,PINK
HS9735-044,0,0,0,PINK
HS9735-045,9,0,9,PINK
HS9735-046,37,0,37,PINK
HS9735-047,16,0,16,PINK
HS9735-048,7,0,7,PINK
HS9735-049,5,0,5,PINK
HS9735-050,1,0,1,PINK
HS9735-051,1,0,1,PINK
HS9735-052,0,0,0,PINK
HS9735-053,0,0,0,PINK
HS9735-054,0,0,0,PINK
HS9735-055,0,0,0,PINK
HS9735-056,1,0,1,PINK
HS9735-057,18,0,18,PINK
HS9735-058,0,0,0,PINK
HS9735-059,0,0,0,PINK
HS9735-060,2,0,2,PINK
HS9735-061,30,0,30,PINK
HS9735-062,26,0,26,PINK
HS9735-063,21,0,21,PINK
